target,fold,config,model,observed,predicted,residual,abs_residual
As_num,24,M1_Core,ExtraTrees,1.9,1.3796,0.5204,0.5204
As_num,24,M1_Core,ExtraTrees,0.25,0.9347,-0.6847,0.6847
As_num,24,M1_Core,ExtraTrees,0.5,0.976,-0.476,0.476
As_num,24,M1_Core,ExtraTrees,0.5,2.0957,-1.5957,1.5957
As_num,24,M1_Core,ExtraTrees,0.25,1.7551,-1.5051,1.5051
As_num,24,M1_Core,ExtraTrees,1.1,1.9609,-0.8609,0.8609
As_num,24,M1_Core,ExtraTrees,28.7,0.6323,28.0677,28.0677
As_num,24,M7_TargetSpecific_Selected,Ridge,0.8,0.3585,0.4415,0.4415
As_num,24,M7_TargetSpecific_Selected,Ridge,1.9,0.5951,1.3049,1.3049
As_num,24,M7_TargetSpecific_Selected,Ridge,0.25,1.2615,-1.0115,1.0115
As_num,24,M7_TargetSpecific_Selected,Ridge,0.5,1.4611,-0.9611,0.9611
As_num,24,M7_TargetSpecific_Selected,Ridge,0.5,1.2357,-0.7357,0.7357
As_num,24,M7_TargetSpecific_Selected,Ridge,0.25,1.4197,-1.1697,1.1697
As_num,24,M7_TargetSpecific_Selected,Ridge,1.1,1.9519,-0.8519,0.8519
As_num,24,M7_TargetSpecific_Selected,Ridge,28.7,1.5992,27.1008,27.1008
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,0.8,0.2318,0.5682,0.5682
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,1.9,0.6611,1.2389,1.2389
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,0.25,0.7572,-0.5072,0.5072
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,0.5,0.7679,-0.2679,0.2679
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,0.5,0.8008,-0.3008,0.3008
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,0.25,1.0485,-0.7985,0.7985
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,1.1,1.0406,0.0594,0.0594
As_num,24,M7_TargetSpecific_Selected,HuberRegressor,28.7,1.0401,27.6599,27.6599
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,0.8,0.6272,0.1728,0.1728
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,1.9,0.6472,1.2528,1.2528
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,0.25,0.721,-0.471,0.471
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,0.5,0.6217,-0.1217,0.1217
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,0.5,0.892,-0.392,0.392
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,0.25,2.252,-2.002,2.002
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,1.1,2.2623,-1.1623,1.1623
As_num,24,M7_TargetSpecific_Selected,ExtraTrees,28.7,2.2406,26.4594,26.4594
Fe_num,0,M1_Core,Ridge,0.17,1.3574,-1.1874,1.1874
Fe_num,0,M1_Core,Ridge,0.018,1.861,-1.843,1.843
Fe_num,0,M1_Core,Ridge,0.182,0.4404,-0.2584,0.2584
Fe_num,0,M1_Core,Ridge,2.13,1.1359,0.9941,0.9941
Fe_num,0,M1_Core,Ridge,0.016,0.5869,-0.5709,0.5709
Fe_num,0,M1_Core,Ridge,0.03,0.8533,-0.8233,0.8233
Fe_num,0,M1_Core,Ridge,0.174,0.9425,-0.7685,0.7685
Fe_num,0,M1_Core,Ridge,0.061,0.1661,-0.1051,0.1051
Fe_num,0,M1_Core,HuberRegressor,0.17,0.5942,-0.4242,0.4242
Fe_num,0,M1_Core,HuberRegressor,0.018,0.8208,-0.8028,0.8028
Fe_num,0,M1_Core,HuberRegressor,0.182,0.14,0.042,0.042
Fe_num,0,M1_Core,HuberRegressor,2.13,0.4724,1.6576,1.6576
Fe_num,0,M1_Core,HuberRegressor,0.016,0.2363,-0.2203,0.2203
Fe_num,0,M1_Core,HuberRegressor,0.03,0.168,-0.138,0.138
Fe_num,0,M1_Core,HuberRegressor,0.174,0.3566,-0.1826,0.1826
Fe_num,0,M1_Core,HuberRegressor,0.061,0.0226,0.0384,0.0384
Fe_num,0,M1_Core,ExtraTrees,0.17,0.7258,-0.5558,0.5558
Fe_num,0,M1_Core,ExtraTrees,0.018,1.3642,-1.3462,1.3462
Fe_num,0,M1_Core,ExtraTrees,0.182,0.8052,-0.6232,0.6232
Fe_num,0,M1_Core,ExtraTrees,2.13,0.7927,1.3373,1.3373
Fe_num,0,M1_Core,ExtraTrees,0.016,1.4036,-1.3876,1.3876
Fe_num,0,M1_Core,ExtraTrees,0.03,0.4092,-0.3792,0.3792
Fe_num,0,M1_Core,ExtraTrees,0.174,0.8458,-0.6718,0.6718
Fe_num,0,M1_Core,ExtraTrees,0.061,0.3086,-0.2476,0.2476
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.17,1.7423,-1.5723,1.5723
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.018,4.0379,-4.0199,4.0199
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.182,0.6192,-0.4372,0.4372
Fe_num,0,M7_TargetSpecific_Selected,Ridge,2.13,1.2829,0.8471,0.8471
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.016,0.5793,-0.5633,0.5633
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.03,0.6263,-0.5963,0.5963
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.174,1.1051,-0.9311,0.9311
Fe_num,0,M7_TargetSpecific_Selected,Ridge,0.061,0.1692,-0.1082,0.1082
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.17,0.5987,-0.4287,0.4287
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.018,1.022,-1.004,1.004
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.182,0.1938,-0.0118,0.0118
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,2.13,0.5831,1.5469,1.5469
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.016,0.2935,-0.2775,0.2775
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.03,0.0,0.03,0.03
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.174,0.4097,-0.2357,0.2357
Fe_num,0,M7_TargetSpecific_Selected,HuberRegressor,0.061,0.0415,0.0195,0.0195
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.17,0.7854,-0.6154,0.6154
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.018,1.9652,-1.9472,1.9472
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.182,0.8118,-0.6298,0.6298
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,2.13,0.6276,1.5024,1.5024
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.016,1.1481,-1.1321,1.1321
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.03,0.7098,-0.6798,0.6798
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.174,0.9218,-0.7478,0.7478
Fe_num,0,M7_TargetSpecific_Selected,ExtraTrees,0.061,0.2896,-0.2286,0.2286
Fe_num,1,M1_Core,Ridge,0.027,0.0274,-0.0004,0.0004
Fe_num,1,M1_Core,Ridge,0.224,0.9222,-0.6982,0.6982
Fe_num,1,M1_Core,Ridge,0.356,1.036,-0.68,0.68
Fe_num,1,M1_Core,Ridge,0.988,1.0549,-0.0669,0.0669
Fe_num,1,M1_Core,Ridge,1.24,0.0,1.24,1.24
Fe_num,1,M1_Core,Ridge,0.037,0.5198,-0.4828,0.4828
Fe_num,1,M1_Core,Ridge,0.397,0.9726,-0.5756,0.5756
Fe_num,1,M1_Core,Ridge,19.6,0.4428,19.1572,19.1572
Fe_num,1,M1_Core,HuberRegressor,0.027,0.0,0.027,0.027
Fe_num,1,M1_Core,HuberRegressor,0.224,0.4785,-0.2545,0.2545
Fe_num,1,M1_Core,HuberRegressor,0.356,0.5444,-0.1884,0.1884
Fe_num,1,M1_Core,HuberRegressor,0.988,0.7068,0.2812,0.2812
Fe_num,1,M1_Core,HuberRegressor,1.24,0.0079,1.2321,1.2321
Fe_num,1,M1_Core,HuberRegressor,0.037,0.138,-0.101,0.101
Fe_num,1,M1_Core,HuberRegressor,0.397,0.4715,-0.0745,0.0745
Fe_num,1,M1_Core,HuberRegressor,19.6,0.2699,19.3301,19.3301
Fe_num,1,M1_Core,ExtraTrees,0.027,0.2785,-0.2515,0.2515
Fe_num,1,M1_Core,ExtraTrees,0.224,0.9577,-0.7337,0.7337
Fe_num,1,M1_Core,ExtraTrees,0.356,0.9733,-0.6173,0.6173
Fe_num,1,M1_Core,ExtraTrees,0.988,0.3763,0.6117,0.6117
Fe_num,1,M1_Core,ExtraTrees,1.24,0.1801,1.0599,1.0599
Fe_num,1,M1_Core,ExtraTrees,0.037,0.2224,-0.1854,0.1854
Fe_num,1,M1_Core,ExtraTrees,0.397,1.1492,-0.7522,0.7522
Fe_num,1,M1_Core,ExtraTrees,19.6,0.219,19.381,19.381
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.027,0.0,0.027,0.027
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.224,1.1922,-0.9682,0.9682
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.356,0.9002,-0.5442,0.5442
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.988,0.976,0.012,0.012
Fe_num,1,M7_TargetSpecific_Selected,Ridge,1.24,0.0,1.24,1.24
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.037,0.6608,-0.6238,0.6238
Fe_num,1,M7_TargetSpecific_Selected,Ridge,0.397,2.1025,-1.7055,1.7055
Fe_num,1,M7_TargetSpecific_Selected,Ridge,19.6,0.3804,19.2196,19.2196
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.027,0.0,0.027,0.027
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.224,1.0238,-0.7998,0.7998
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.356,0.632,-0.276,0.276
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.988,0.4966,0.4914,0.4914
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,1.24,0.0,1.24,1.24
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.037,0.2968,-0.2598,0.2598
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,0.397,1.4486,-1.0516,1.0516
Fe_num,1,M7_TargetSpecific_Selected,HuberRegressor,19.6,0.7371,18.8629,18.8629
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.027,0.2751,-0.2481,0.2481
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.224,0.8705,-0.6465,0.6465
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.356,0.7599,-0.4039,0.4039
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.988,0.3712,0.6168,0.6168
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,1.24,0.1397,1.1003,1.1003
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.037,0.419,-0.382,0.382
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,0.397,1.2196,-0.8226,0.8226
Fe_num,1,M7_TargetSpecific_Selected,ExtraTrees,19.6,0.1982,19.4018,19.4018
Fe_num,2,M1_Core,Ridge,0.06,0.0,0.06,0.06
Fe_num,2,M1_Core,Ridge,6.21,1.1398,5.0702,5.0702
Fe_num,2,M1_Core,Ridge,0.293,0.0,0.293,0.293
Fe_num,2,M1_Core,Ridge,0.271,0.0,0.271,0.271
Fe_num,2,M1_Core,Ridge,0.084,0.6129,-0.5289,0.5289
Fe_num,2,M1_Core,Ridge,0.354,0.8072,-0.4532,0.4532
Fe_num,2,M1_Core,Ridge,0.03,0.1046,-0.0746,0.0746
Fe_num,2,M1_Core,Ridge,3.99,0.7834,3.2066,3.2066
Fe_num,2,M1_Core,HuberRegressor,0.06,0.4558,-0.3958,0.3958
Fe_num,2,M1_Core,HuberRegressor,6.21,0.4815,5.7285,5.7285
Fe_num,2,M1_Core,HuberRegressor,0.293,0.3807,-0.0877,0.0877
Fe_num,2,M1_Core,HuberRegressor,0.271,0.4457,-0.1747,0.1747
Fe_num,2,M1_Core,HuberRegressor,0.084,0.2173,-0.1333,0.1333
Fe_num,2,M1_Core,HuberRegressor,0.354,0.2502,0.1038,0.1038
Fe_num,2,M1_Core,HuberRegressor,0.03,0.5909,-0.5609,0.5609
Fe_num,2,M1_Core,HuberRegressor,3.99,0.3597,3.6303,3.6303
Fe_num,2,M1_Core,ExtraTrees,0.06,0.756,-0.696,0.696
Fe_num,2,M1_Core,ExtraTrees,6.21,0.9798,5.2302,5.2302
Fe_num,2,M1_Core,ExtraTrees,0.293,0.6291,-0.3361,0.3361
Fe_num,2,M1_Core,ExtraTrees,0.271,0.6657,-0.3947,0.3947
Fe_num,2,M1_Core,ExtraTrees,0.084,0.74,-0.656,0.656
Fe_num,2,M1_Core,ExtraTrees,0.354,0.1947,0.1593,0.1593
Fe_num,2,M1_Core,ExtraTrees,0.03,0.4311,-0.4011,0.4011
Fe_num,2,M1_Core,ExtraTrees,3.99,0.7703,3.2197,3.2197
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.06,0.0,0.06,0.06
Fe_num,2,M7_TargetSpecific_Selected,Ridge,6.21,1.2533,4.9567,4.9567
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.293,0.0,0.293,0.293
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.271,0.0,0.271,0.271
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.084,0.6273,-0.5433,0.5433
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.354,0.8844,-0.5304,0.5304
Fe_num,2,M7_TargetSpecific_Selected,Ridge,0.03,0.2255,-0.1955,0.1955
Fe_num,2,M7_TargetSpecific_Selected,Ridge,3.99,0.9758,3.0142,3.0142
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.06,0.6799,-0.6199,0.6199
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,6.21,0.4682,5.7418,5.7418
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.293,0.5572,-0.2642,0.2642
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.271,0.3194,-0.0484,0.0484
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.084,0.2524,-0.1684,0.1684
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.354,0.4382,-0.0842,0.0842
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,0.03,0.6099,-0.5799,0.5799
Fe_num,2,M7_TargetSpecific_Selected,HuberRegressor,3.99,0.4158,3.5742,3.5742
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.06,0.8374,-0.7774,0.7774
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,6.21,0.8142,5.3958,5.3958
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.293,0.4379,-0.1449,0.1449
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.271,0.6831,-0.4121,0.4121
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.084,0.6247,-0.5407,0.5407
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.354,0.414,-0.06,0.06
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,0.03,0.3873,-0.3573,0.3573
Fe_num,2,M7_TargetSpecific_Selected,ExtraTrees,3.99,0.62,3.37,3.37
Fe_num,3,M1_Core,Ridge,0.24,0.9754,-0.7354,0.7354
Fe_num,3,M1_Core,Ridge,1.38,1.5132,-0.1332,0.1332
Fe_num,3,M1_Core,Ridge,0.04,0.1735,-0.1335,0.1335
Fe_num,3,M1_Core,Ridge,0.08,0.7316,-0.6516,0.6516
Fe_num,3,M1_Core,Ridge,0.032,0.6139,-0.5819,0.5819
Fe_num,3,M1_Core,Ridge,0.036,0.7985,-0.7625,0.7625
Fe_num,3,M1_Core,Ridge,0.044,0.035,0.009,0.009
Fe_num,3,M1_Core,Ridge,0.151,0.3374,-0.1864,0.1864
Fe_num,3,M1_Core,HuberRegressor,0.24,0.5844,-0.3444,0.3444
Fe_num,3,M1_Core,HuberRegressor,1.38,1.0208,0.3592,0.3592
Fe_num,3,M1_Core,HuberRegressor,0.04,0.0,0.04,0.04
Fe_num,3,M1_Core,HuberRegressor,0.08,0.4022,-0.3222,0.3222
Fe_num,3,M1_Core,HuberRegressor,0.032,0.0912,-0.0592,0.0592
Fe_num,3,M1_Core,HuberRegressor,0.036,0.2165,-0.1805,0.1805
Fe_num,3,M1_Core,HuberRegressor,0.044,0.0,0.044,0.044
Fe_num,3,M1_Core,HuberRegressor,0.151,0.2823,-0.1313,0.1313
Fe_num,3,M1_Core,ExtraTrees,0.24,0.3922,-0.1522,0.1522
Fe_num,3,M1_Core,ExtraTrees,1.38,0.5447,0.8353,0.8353
Fe_num,3,M1_Core,ExtraTrees,0.04,0.4901,-0.4501,0.4501
Fe_num,3,M1_Core,ExtraTrees,0.08,0.7356,-0.6556,0.6556
Fe_num,3,M1_Core,ExtraTrees,0.032,0.2007,-0.1687,0.1687
Fe_num,3,M1_Core,ExtraTrees,0.036,0.6093,-0.5733,0.5733
Fe_num,3,M1_Core,ExtraTrees,0.044,0.3312,-0.2872,0.2872
Fe_num,3,M1_Core,ExtraTrees,0.151,0.3608,-0.2098,0.2098
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.24,0.9556,-0.7156,0.7156
Fe_num,3,M7_TargetSpecific_Selected,Ridge,1.38,1.1276,0.2524,0.2524
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.04,0.2214,-0.1814,0.1814
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.08,0.8572,-0.7772,0.7772
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.032,0.5948,-0.5628,0.5628
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.036,0.6996,-0.6636,0.6636
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.044,0.2812,-0.2372,0.2372
Fe_num,3,M7_TargetSpecific_Selected,Ridge,0.151,0.2907,-0.1397,0.1397
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.24,0.5486,-0.3086,0.3086
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,1.38,0.5555,0.8245,0.8245
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.04,0.0263,0.0137,0.0137
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.08,0.5286,-0.4486,0.4486
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.032,0.0602,-0.0282,0.0282
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.036,0.2968,-0.2608,0.2608
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.044,0.0995,-0.0555,0.0555
Fe_num,3,M7_TargetSpecific_Selected,HuberRegressor,0.151,0.2984,-0.1474,0.1474
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.24,0.5623,-0.3223,0.3223
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,1.38,1.5602,-0.1802,0.1802
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.04,0.6457,-0.6057,0.6057
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.08,0.5257,-0.4457,0.4457
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.032,0.3131,-0.2811,0.2811
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.036,0.7977,-0.7617,0.7617
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.044,0.2134,-0.1694,0.1694
Fe_num,3,M7_TargetSpecific_Selected,ExtraTrees,0.151,0.2753,-0.1243,0.1243
Fe_num,4,M1_Core,Ridge,1.65,0.9247,0.7253,0.7253
Fe_num,4,M1_Core,Ridge,0.837,1.1083,-0.2713,0.2713
Fe_num,4,M1_Core,Ridge,9.07,1.0506,8.0194,8.0194
Fe_num,4,M1_Core,Ridge,0.054,0.8032,-0.7492,0.7492
Fe_num,4,M1_Core,Ridge,0.976,0.8041,0.1719,0.1719
Fe_num,4,M1_Core,Ridge,0.023,0.811,-0.788,0.788
Fe_num,4,M1_Core,Ridge,0.014,0.5578,-0.5438,0.5438
Fe_num,4,M1_Core,Ridge,3.75,0.3345,3.4155,3.4155
Fe_num,4,M1_Core,HuberRegressor,1.65,0.3176,1.3324,1.3324
Fe_num,4,M1_Core,HuberRegressor,0.837,0.5286,0.3084,0.3084
Fe_num,4,M1_Core,HuberRegressor,9.07,0.446,8.624,8.624
Fe_num,4,M1_Core,HuberRegressor,0.054,0.2211,-0.1671,0.1671
Fe_num,4,M1_Core,HuberRegressor,0.976,0.261,0.715,0.715
Fe_num,4,M1_Core,HuberRegressor,0.023,0.2439,-0.2209,0.2209
Fe_num,4,M1_Core,HuberRegressor,0.014,0.1351,-0.1211,0.1211
Fe_num,4,M1_Core,HuberRegressor,3.75,0.0818,3.6682,3.6682
Fe_num,4,M1_Core,ExtraTrees,1.65,0.8289,0.8211,0.8211
Fe_num,4,M1_Core,ExtraTrees,0.837,0.7564,0.0806,0.0806
Fe_num,4,M1_Core,ExtraTrees,9.07,1.1145,7.9555,7.9555
Fe_num,4,M1_Core,ExtraTrees,0.054,1.1059,-1.0519,1.0519
Fe_num,4,M1_Core,ExtraTrees,0.976,1.1658,-0.1898,0.1898
Fe_num,4,M1_Core,ExtraTrees,0.023,0.6346,-0.6116,0.6116
Fe_num,4,M1_Core,ExtraTrees,0.014,1.1152,-1.1012,1.1012
Fe_num,4,M1_Core,ExtraTrees,3.75,0.1005,3.6495,3.6495
Fe_num,4,M7_TargetSpecific_Selected,Ridge,1.65,1.119,0.531,0.531
Fe_num,4,M7_TargetSpecific_Selected,Ridge,0.837,0.632,0.205,0.205
Fe_num,4,M7_TargetSpecific_Selected,Ridge,9.07,0.8492,8.2208,8.2208
Fe_num,4,M7_TargetSpecific_Selected,Ridge,0.054,1.3262,-1.2722,1.2722
Fe_num,4,M7_TargetSpecific_Selected,Ridge,0.976,1.2889,-0.3129,0.3129
Fe_num,4,M7_TargetSpecific_Selected,Ridge,0.023,1.1239,-1.1009,1.1009
Fe_num,4,M7_TargetSpecific_Selected,Ridge,0.014,0.3121,-0.2981,0.2981
Fe_num,4,M7_TargetSpecific_Selected,Ridge,3.75,0.325,3.425,3.425
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,1.65,0.3399,1.3101,1.3101
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,0.837,0.3154,0.5216,0.5216
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,9.07,0.3805,8.6895,8.6895
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,0.054,0.3469,-0.2929,0.2929
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,0.976,0.3796,0.5964,0.5964
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,0.023,0.3387,-0.3157,0.3157
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,0.014,0.1186,-0.1046,0.1046
Fe_num,4,M7_TargetSpecific_Selected,HuberRegressor,3.75,0.1088,3.6412,3.6412
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,1.65,0.4499,1.2001,1.2001
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,0.837,0.2966,0.5404,0.5404
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,9.07,0.8523,8.2177,8.2177
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,0.054,1.2681,-1.2141,1.2141
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,0.976,2.2432,-1.2672,1.2672
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,0.023,0.745,-0.722,0.722
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,0.014,1.1175,-1.1035,1.1035
Fe_num,4,M7_TargetSpecific_Selected,ExtraTrees,3.75,0.1006,3.6494,3.6494
Fe_num,5,M1_Core,Ridge,0.06,0.085,-0.025,0.025
Fe_num,5,M1_Core,Ridge,0.17,1.2648,-1.0948,1.0948
Fe_num,5,M1_Core,Ridge,0.837,1.5453,-0.7083,0.7083
Fe_num,5,M1_Core,Ridge,0.054,1.0455,-0.9915,0.9915
Fe_num,5,M1_Core,Ridge,0.023,0.9081,-0.8851,0.8851
Fe_num,5,M1_Core,Ridge,0.03,0.7278,-0.6978,0.6978
Fe_num,5,M1_Core,Ridge,0.036,0.8595,-0.8235,0.8235
Fe_num,5,M1_Core,Ridge,3.99,0.9049,3.0851,3.0851
Fe_num,5,M1_Core,HuberRegressor,0.06,0.3114,-0.2514,0.2514
Fe_num,5,M1_Core,HuberRegressor,0.17,0.5895,-0.4195,0.4195
Fe_num,5,M1_Core,HuberRegressor,0.837,0.8909,-0.0539,0.0539
Fe_num,5,M1_Core,HuberRegressor,0.054,0.3912,-0.3372,0.3372
Fe_num,5,M1_Core,HuberRegressor,0.023,0.3833,-0.3603,0.3603
Fe_num,5,M1_Core,HuberRegressor,0.03,0.0394,-0.0094,0.0094
Fe_num,5,M1_Core,HuberRegressor,0.036,0.254,-0.218,0.218
Fe_num,5,M1_Core,HuberRegressor,3.99,0.4804,3.5096,3.5096
Fe_num,5,M1_Core,ExtraTrees,0.06,0.4744,-0.4144,0.4144
Fe_num,5,M1_Core,ExtraTrees,0.17,0.397,-0.227,0.227
Fe_num,5,M1_Core,ExtraTrees,0.837,1.0334,-0.1964,0.1964
Fe_num,5,M1_Core,ExtraTrees,0.054,1.1612,-1.1072,1.1072
Fe_num,5,M1_Core,ExtraTrees,0.023,0.4827,-0.4597,0.4597
Fe_num,5,M1_Core,ExtraTrees,0.03,0.4025,-0.3725,0.3725
Fe_num,5,M1_Core,ExtraTrees,0.036,0.5322,-0.4962,0.4962
Fe_num,5,M1_Core,ExtraTrees,3.99,0.9938,2.9962,2.9962
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.06,0.0,0.06,0.06
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.17,1.9409,-1.7709,1.7709
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.837,0.8641,-0.0271,0.0271
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.054,1.6327,-1.5787,1.5787
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.023,1.2219,-1.1989,1.1989
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.03,0.5662,-0.5362,0.5362
Fe_num,5,M7_TargetSpecific_Selected,Ridge,0.036,0.7813,-0.7453,0.7453
Fe_num,5,M7_TargetSpecific_Selected,Ridge,3.99,1.4405,2.5495,2.5495
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.06,0.0,0.06,0.06
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.17,1.0714,-0.9014,0.9014
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.837,0.4127,0.4243,0.4243
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.054,0.7927,-0.7387,0.7387
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.023,0.6407,-0.6177,0.6177
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.03,0.0756,-0.0456,0.0456
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,0.036,0.1872,-0.1512,0.1512
Fe_num,5,M7_TargetSpecific_Selected,HuberRegressor,3.99,0.7702,3.2198,3.2198
Fe_num,5,M7_TargetSpecific_Selected,ExtraTrees,0.06,0.6748,-0.6148,0.6148
