target,input_set_id,input_set_name,model,transformation,fold_idx,r2,rmse,mae
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,RAW,21,0.149355,1.194205,0.84856
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,RAW,22,-0.118263,5.201172,2.126396
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,RAW,23,-0.111187,9.50858,3.751208
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,RAW,24,-0.419666,4.52646,2.52962
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,RAW,25,-0.173744,10.027072,3.986422
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,1,-1.287122,0.422707,0.373647
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,2,-0.259278,10.839375,5.565763
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,3,-0.152311,4.152408,1.823384
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,4,-0.151907,1.872607,1.143243
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,5,-0.211538,10.057547,4.322674
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,6,-0.135501,4.113176,1.875152
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,7,0.192837,1.534968,0.976391
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,8,-0.272014,5.307306,2.440592
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,9,0.272999,1.084767,0.742577
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,10,-0.313572,13.765345,7.129187
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,11,-0.230244,1.207072,0.76485
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,12,-0.452788,6.862862,4.08739
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,13,-0.150742,9.894717,3.925524
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,14,-0.141625,9.578031,3.615268
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,15,0.507372,0.853856,0.602616
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,16,-0.301633,1.996852,1.26822
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,17,-6.240503,1.552695,1.291467
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,18,-0.184589,10.043222,4.17645
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,19,-0.261911,10.360973,4.998982
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,20,-0.116707,5.174466,2.207107
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,21,0.265827,1.10944,0.756847
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,22,-0.105004,5.170243,2.148824
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,23,-0.124698,9.566215,3.836031
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,24,-0.380174,4.463057,2.491981
As_num,E5,E5_Full_Parsimonious_Easy_Panel,SVR_RBF,LOG1P,25,-0.171349,10.016837,3.96452
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,1,-363.462663,5.33607,4.454643
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,2,-0.26906,10.881391,6.296517
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,3,-0.128869,4.109954,2.935279
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,4,-1.858801,2.950053,2.394381
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,5,-0.139966,9.755949,5.192465
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,6,-2.006424,6.692811,5.020565
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,7,-2.83561,3.346077,2.600045
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,8,-0.440588,5.648044,4.350447
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,9,-4.667566,3.028776,2.709775
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,10,-0.2338,13.340821,7.388093
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,11,-6.285713,2.93747,2.553372
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,12,-0.284303,6.452646,4.430971
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,13,-0.357252,10.745948,6.425744
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,14,-0.095996,9.384671,4.538565
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,15,-5.828856,3.179063,3.009563
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,16,-0.731567,2.303146,1.883752
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,17,-88.463566,5.457891,5.113192
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,18,-0.148224,9.887862,5.546752
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,19,-0.182306,10.02885,5.323918
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,20,-1.006852,6.936711,4.924844
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,21,-3.163653,2.642056,2.213786
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,22,-0.201819,5.391985,4.087678
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,23,-0.135749,9.613098,4.763913
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,24,-2.719873,7.327057,5.557402
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,25,-0.124277,9.813506,5.122663
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,1,-59.800671,2.179462,1.627958
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,2,-0.278074,10.91997,5.726429
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,3,-0.12332,4.099839,2.1329
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,4,0.148819,1.609715,1.134003
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,5,-0.149334,9.795955,4.468496
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,6,-1.042823,5.516947,3.443917
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,7,-0.030405,1.734294,1.42967
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,8,-0.210209,5.176765,2.408525
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,9,-0.3132,1.457922,1.266824
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,10,-0.280997,13.593593,7.08299
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,11,0.298618,0.911412,0.814891
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,12,-0.378108,6.684145,4.149008
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,13,-0.153686,9.907365,4.709858
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,14,-0.133142,9.542379,3.746566
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,15,-0.52402,1.501829,1.335943
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,16,0.060044,1.696897,1.231053
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,17,-20.560004,2.67933,2.435583
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,18,-0.136609,9.837727,4.404815
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,19,-0.2575,10.342851,4.97977
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,20,-0.242237,5.457556,2.91462
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,21,-0.288184,1.469582,1.233539
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,22,-0.088827,5.132259,2.502701
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,23,-0.128164,9.580942,3.926348
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,24,-0.815002,5.118045,3.396266
As_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,25,-0.094227,9.681468,4.150735
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,1,-293.997907,4.800699,4.204606
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,2,-0.280101,10.928624,6.342239
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,3,-0.274399,4.366846,3.299967
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,4,-1.531892,2.776262,2.212353
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,5,-0.118671,9.6644,5.284534
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,6,-1.338484,5.902699,4.519099
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,7,-2.570655,3.22844,2.616148
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,8,-0.416935,5.601486,4.244768
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,9,-5.454497,3.232214,2.950161
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,10,-0.233899,13.341358,7.539386
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,11,-4.955012,2.655698,2.272205
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,12,-0.324847,6.553708,4.754937
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,13,-0.388659,10.869568,6.363934
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,14,-0.096773,9.387993,4.605741
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,15,-5.81136,3.174988,2.963007
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,16,-1.711004,2.88182,2.492455
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,17,-94.452959,5.637628,5.304431
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,18,-0.106457,9.706361,5.469959
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,19,-0.179009,10.014856,5.374236
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,20,-0.682088,6.350682,4.369918
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,21,-3.873915,2.858537,2.476001
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,22,-0.231523,5.458212,4.068895
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,23,-0.133338,9.602888,4.846249
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,24,-2.065135,6.651051,5.017216
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,25,-0.088763,9.657264,5.344493
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,1,-30.757222,1.57513,1.302537
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,2,-0.23996,10.755913,5.618475
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,3,-0.092669,4.043519,2.096534
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,4,-0.08175,1.814686,1.297159
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,5,-0.155171,9.820796,4.373457
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,6,-0.37518,4.526507,2.658796
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,7,0.021239,1.690274,1.401453
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,8,-0.200626,5.156227,2.394624
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,9,-0.179761,1.381866,1.196289
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,10,-0.28261,13.602149,7.204426
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,11,0.03987,1.066357,0.952531
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,12,-0.372646,6.670885,4.133773
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,13,-0.110397,9.719718,4.2405
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,14,-0.101674,9.408948,3.834375
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,15,-0.336402,1.406351,1.238554
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,16,-0.089182,1.826635,1.352142
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,17,-7.65598,1.697696,1.606677
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,18,-0.12855,9.802786,4.397887
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,19,-0.237876,10.26183,5.010795
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,20,-0.238738,5.449864,2.863716
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,21,-0.21852,1.429293,1.252211
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,22,-0.073365,5.095687,2.437154
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,23,-0.090304,9.418806,3.912289
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,24,-0.355593,4.423135,2.724705
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,25,-0.103775,9.723616,4.010443
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,1,-295.589609,4.813633,4.263539
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,2,-0.352274,11.23248,6.467427
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,3,-0.319007,4.442615,3.393443
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,4,-1.688408,2.860787,2.300644
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,5,-0.131693,9.720484,5.398997
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,6,-1.579547,6.199479,4.720208
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,7,-2.82626,3.341997,2.744424
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,8,-0.452936,5.672199,4.344509
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,9,-6.604277,3.50831,3.189813
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,10,-0.271512,13.543171,7.394365
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,11,-5.459829,2.765973,2.47577
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,12,-0.352879,6.622678,4.843701
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,13,-0.485856,11.243532,6.713397
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,14,-0.112213,9.453845,4.532904
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,15,-6.72427,3.381067,3.03887
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,16,-2.355677,3.206209,2.761499
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,17,-91.114886,5.538175,5.190001
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,18,-0.116591,9.750707,5.486514
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,19,-0.199173,10.100135,5.350533
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,20,-0.894449,6.73965,4.673491
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,21,-4.824533,3.124895,2.674228
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,22,-0.25323,5.506106,4.07422
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,23,-0.194479,9.858515,4.988397
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,24,-2.43488,7.040788,5.233123
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,25,-0.113671,9.767105,5.570714
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,1,-228.135073,4.230978,2.339302
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,2,-0.320661,11.100411,6.012288
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,3,-0.136333,4.123518,2.170428
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,4,0.074637,1.678395,1.159501
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,5,-0.154724,9.818898,4.524196
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,6,-3.666557,8.338381,4.668838
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,7,-0.073166,1.769915,1.483992
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,8,-0.207945,5.171921,2.401646
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,9,-0.614427,1.616509,1.406862
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,10,-0.307583,13.733928,7.160322
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,11,0.192572,0.977888,0.879919
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,12,-0.390083,6.713121,4.209553
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,13,-0.847511,12.537415,6.741233
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,14,-0.163073,9.667585,3.720448
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,15,-0.710972,1.59128,1.382718
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,16,-0.197694,1.915467,1.453429
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,17,-20.133077,2.652669,2.432548
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,18,-0.131995,9.817739,4.402705
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,19,-0.281036,10.439191,5.037345
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,20,-1.449702,7.663949,4.307849
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,21,-0.582481,1.628824,1.328072
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,22,-0.0874,5.128896,2.508841
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,23,-0.165434,9.737915,4.073489
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,24,-3.508498,8.066431,4.821817
As_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,25,-0.09696,9.693551,4.160078
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,1,-296.596019,4.821793,4.223638
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,2,-0.2869,10.95761,6.346574
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,3,-0.229879,4.289891,3.210413
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,4,-1.416399,2.712203,2.197215
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,5,-0.115609,9.651161,5.240306
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,6,-1.417807,6.001976,4.578284
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,7,-2.557769,3.222609,2.658427
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,8,-0.403069,5.574011,4.21253
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,9,-5.168176,3.159711,2.877188
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,10,-0.238085,13.363968,7.445088
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,11,-4.754275,2.610554,2.224498
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,12,-0.310361,6.51778,4.6719
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,13,-0.356754,10.743976,6.258628
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,14,-0.092342,9.369011,4.586804
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,15,-5.781547,3.168032,2.970319
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,16,-1.417283,2.721231,2.339051
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,17,-84.822118,5.34566,5.037226
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,18,-0.108632,9.715895,5.440507
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,19,-0.184818,10.039499,5.367913
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,20,-0.797035,6.564085,4.539251
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,21,-3.714085,2.811276,2.436034
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,22,-0.216687,5.425236,4.064751
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,23,-0.140782,9.634372,4.858266
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,24,-2.204532,6.800609,5.123929
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,25,-0.093026,9.676152,5.314713
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,1,-61.397382,2.207894,1.569839
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,2,-0.257566,10.832001,5.667468
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,3,-0.10612,4.068331,2.103566
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,4,0.032311,1.71635,1.218159
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,5,-0.151326,9.804441,4.428228
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,6,-0.709617,5.046996,3.052887
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,7,0.056771,1.65931,1.379648
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,8,-0.205518,5.166723,2.37309
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,9,-0.284117,1.441688,1.246553
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,10,-0.283639,13.607605,7.201932
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,11,0.13061,1.014717,0.917647
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,12,-0.376934,6.681295,4.147283
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,13,-0.130332,9.806576,4.50581
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,14,-0.119227,9.483606,3.789452
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,15,-0.417446,1.448366,1.257701
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,16,0.012613,1.739184,1.290962
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,17,-11.985506,2.079367,1.938961
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,18,-0.132033,9.817901,4.408517
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,19,-0.244942,10.291076,5.004306
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,20,-0.385135,5.762912,3.149031
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,21,-0.281677,1.465865,1.255148
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,22,-0.082719,5.117843,2.466019
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,23,-0.109218,9.500154,3.917371
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,24,-0.488988,4.635655,2.967308
As_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,25,-0.097457,9.695745,4.045112
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,1,-0.356707,0.788665,0.698704
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,2,-0.190054,6.91705,2.907197
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,3,-0.315991,2.52773,1.600071
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,4,0.324899,0.355255,0.198708
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,5,-0.385045,3.410748,1.967771
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,6,0.030982,1.268237,0.67494
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,7,-14.332732,0.483049,0.35137
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,8,0.173798,0.610242,0.324968
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,9,-0.414772,3.815411,2.229453
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,10,-0.279158,7.011567,3.348571
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,11,-0.222671,2.189672,1.220403
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,12,0.053056,1.247203,0.722814
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,13,-0.286276,1.361786,0.706777
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,14,-0.17088,6.921167,2.818217
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,15,-0.193953,3.130528,1.486431
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,16,-0.185094,2.157294,1.171074
Fe_num,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,17,-0.128338,0.390624,0.331719
