actual,predicted,residual,abs_residual
34.34489148846914,27.57891959850998,6.765971889959157,6.765971889959157
25.855704411965394,22.973677644890074,2.8820267670753204,2.8820267670753204
17.17472948528679,28.705053621835873,-11.530324136549083,11.530324136549083
18.249796530656223,26.781457510063056,-8.531660979406833,8.531660979406833
13.082604476614115,24.468562892202858,-11.385958415588743,11.385958415588743
31.66534591709065,23.946557654440408,7.718788262650243,7.718788262650243
13.245176427613416,20.33030260067211,-7.085126173058693,7.085126173058693
22.569320875932803,27.05109669838898,-4.481775822456179,4.481775822456179
16.498302834940823,27.069587048069565,-10.571284213128742,10.571284213128742
112.92654242854064,21.95613470909051,90.97040771945014,90.97040771945014
35.456162886301406,23.214573526238997,12.24158936006241,12.24158936006241
49.26741466115476,26.503030641047797,22.764384020106963,22.764384020106963
8.423921462136386,22.531369872423614,-14.107448410287228,14.107448410287228
20.78446724119948,25.59682512803906,-4.812357886839582,4.812357886839582
44.03481906351704,19.358431122338043,24.676387941178998,24.676387941178998
55.24048090703036,33.11286758075242,22.127613326277938,22.127613326277938
15.941538124598818,29.21378943526281,-13.272251310663993,13.272251310663993
26.81887232083412,30.994435794971885,-4.175563474137764,4.175563474137764
14.654002507378088,22.37821537912503,-7.724212871746943,7.724212871746943
27.14668141732797,28.024888838181845,-0.8782074208538759,0.8782074208538759
16.16399109161694,24.810885652481467,-8.646894560864528,8.646894560864528
20.614901244131875,38.43392132730257,-17.819020083170695,17.819020083170695
29.999659370596177,17.192299870662126,12.807359499934051,12.807359499934051
5.005176928445762,21.634971014967512,-16.62979408652175,16.62979408652175
10.744234303156118,22.179249635465588,-11.43501533230947,11.43501533230947
10.883482443528855,23.757563137908736,-12.874080694379881,12.874080694379881
24.9445029215986,29.332621359995034,-4.388118438396436,4.388118438396436
6.83962772028927,24.965326210530698,-18.125698490241426,18.125698490241426
58.08602087551928,32.02775125323388,26.0582696222854,26.0582696222854
33.061729980605385,26.568827404441077,6.492902576164308,6.492902576164308
37.56156532852535,38.44129550472532,-0.8797301761999705,0.8797301761999705
26.330584848121443,42.110309640484736,-15.779724792363293,15.779724792363293
19.837921796177778,29.735921079755975,-9.897999283578198,9.897999283578198
43.9013213956038,21.050258360454134,22.851063035149668,22.851063035149668
45.31496956179927,22.42960870200018,22.885360859799093,22.885360859799093
26.65490147157409,27.695202888988483,-1.040301417414394,1.040301417414394
22.64282505512602,25.231977939694023,-2.5891528845680014,2.5891528845680014
36.48741998284305,25.093011505770562,11.394408477072488,11.394408477072488
107.42174738108334,27.958775248256096,79.46297213282725,79.46297213282725
132.01162154810496,24.488527467036697,107.52309408106825,107.52309408106825
