target,fold,config,model,transform,feature_count,r2,rmse,mae,spearman_rho
As_num,10,M3_Core_IonRatios,RandomForest,LOG1P,8,-1.4312869028800241,1.6968973019762241,1.304051682590503,0.46355253465055324
As_num,10,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-3.017879550988149,2.1814030220897127,1.6316411841369403,0.29277002188455997
As_num,10,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-4.361446808140558,2.5198718483042346,1.6762946321879688,0.048795003647426664
As_num,10,M4_Core_IonExchange,Ridge,LOG1P,6,-1.217256008515272,1.6204863385794772,1.3674300795975558,-0.43915503282683993
As_num,10,M4_Core_IonExchange,Lasso,LOG1P,6,-0.12960428618310882,1.1566464244879815,0.9924887109614308,-0.048795003647426664
As_num,10,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.32351315091519406,1.2519920879873365,1.0678878758771986,-0.14638501094227999
As_num,10,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.16037468646139086,1.1722940937075752,0.786591089580956,0.0
As_num,10,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.34941733070746817,1.2641848913202316,0.9929311747280722,-0.4879500364742666
As_num,10,M4_Core_IonExchange,RandomForest,LOG1P,6,-2.7810441525295473,2.1161347951194998,1.7390482342309717,-0.6587325492402599
As_num,10,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-1.3260041568470382,1.6597500756826689,1.3565833185111122,-0.2439750182371333
As_num,10,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-10.792510889390574,3.7371505776014455,2.5688946640169266,-0.3436164855716712
As_num,10,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.6587899986061787,1.4016292691418368,1.1412386809668333,-0.31716752370827334
As_num,10,M5_Core_DepthInteractions,Lasso,LOG1P,7,-0.29560670745807927,1.238722561556386,1.072109171792445,-0.19518001458970666
As_num,10,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-0.3984861085863842,1.286964395969662,1.0906414544972054,-0.19518001458970666
As_num,10,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.2397234206249601,1.2117132497446432,0.7690689560106247,-0.19518001458970666
As_num,10,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-0.31010069012134656,1.2456321002023132,0.9138470991016026,-0.03681605202553619
As_num,10,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-1.226261043977558,1.623773679007998,1.348630829646609,-0.6343350474165467
As_num,10,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.7621038414847736,1.4446186019422016,1.2259935931696373,-0.6099375455928333
As_num,10,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-7.211154317909976,3.1184555708010513,2.3216637978442862,-0.375
As_num,10,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-1.249493419064236,1.6322242178597288,1.368457052556106,-0.14638501094227999
As_num,10,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.1748629819950911,1.1795899504553897,1.0068424052740506,0.14638501094227999
As_num,10,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.4293382138505424,1.301082861890601,1.1024082509291389,0.09759000729485333
As_num,10,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.20620870759583854,1.1952222891710695,0.8168119357407777,-0.09759000729485333
As_num,10,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-0.4812040217435316,1.3244784459252559,0.9931545640202769,-0.26837252006084666
As_num,10,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-1.0919108624907348,1.5740156328622215,1.2471886548993356,-0.17078251276599335
As_num,10,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-1.2006227309848216,1.614396662900724,1.1925291903380475,-0.024397501823713332
As_num,10,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-3.051229522350532,2.190437562310599,1.6041307027699396,0.19518001458970666
As_num,10,M7_TargetSpecific_Selected,Ridge,LOG1P,6,-1.1346497929636827,1.5900133533351508,1.3618831557240856,-0.14638501094227999
As_num,10,M7_TargetSpecific_Selected,Lasso,LOG1P,6,-0.17096734948922232,1.177632673476477,1.0051725888847214,0.14638501094227999
As_num,10,M7_TargetSpecific_Selected,ElasticNet,LOG1P,6,-0.42506047419107285,1.2991344552029467,1.101119062618141,0.09759000729485333
As_num,10,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,6,-0.36693930139317654,1.2723660397154797,0.9241747374325762,-0.3659625273557
As_num,10,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,6,-0.0625825940099316,1.1218086969925252,0.8858941531670443,-0.14638501094227999
As_num,10,M7_TargetSpecific_Selected,RandomForest,LOG1P,6,-1.5784450788515048,1.747496829683585,1.433235968499377,-0.024397501823713332
As_num,10,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,6,-1.901204517361688,1.8536452659419904,1.328123420037826,-0.09759000729485333
As_num,10,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,6,-4.077452881810501,2.452225503270805,1.6647692591174295,-0.07363210405107239
As_num,11,M1_Core,Ridge,LOG1P,5,-0.3529660210037171,6.622890815106642,4.145325390555668,-0.17078251276599335
As_num,11,M1_Core,Lasso,LOG1P,5,-0.3703970979664364,6.665417626513907,4.123033759066419,-0.4879500364742666
As_num,11,M1_Core,ElasticNet,LOG1P,5,-0.35622543375424454,6.63086357605921,4.119499220280884,-0.048795003647426664
As_num,11,M1_Core,SVR_RBF,LOG1P,5,-0.49005691604587787,6.950332464715124,4.103269741336939,0.07319250547113999
As_num,11,M1_Core,HuberRegressor,LOG1P,5,-0.4431251311204545,6.840000687298679,4.100129416852401,-0.048795003647426664
As_num,11,M1_Core,RandomForest,LOG1P,5,-0.43494115028262237,6.820578246795843,4.047521227241741,-0.51234753829798
As_num,11,M1_Core,ExtraTrees,LOG1P,5,-0.48468791199179884,6.937799373445462,4.559735105688298,-0.6343350474165467
As_num,11,M1_Core,GradientBoosting,LOG1P,5,-0.46753283199501117,6.897600922332866,4.303100004287513,-0.5031527110156613
As_num,11,M2_Core_Salinity,Ridge,LOG1P,6,-0.35206863200370564,6.62069405069679,4.2078907003412,-0.17078251276599335
As_num,11,M2_Core_Salinity,Lasso,LOG1P,6,-0.368500409830155,6.660803418002101,4.153557290445175,-0.048795003647426664
As_num,11,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.3552522280987005,6.6284840483400576,4.1592517089882,0.024397501823713332
As_num,11,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.4771733772213149,6.920219763183088,4.087118717975801,0.12198750911856665
As_num,11,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.4432919393370953,6.840395987513178,4.1012213099342,-0.048795003647426664
As_num,11,M2_Core_Salinity,RandomForest,LOG1P,6,-0.4418394089143505,6.836953030432214,4.071466744525617,-0.51234753829798
As_num,11,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.5361225698572665,7.0569507346786695,4.666316042791622,-0.5855400437691199
As_num,11,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.4665337925442623,6.895252712990201,4.28524490787532,-0.45406464164827975
As_num,11,M3_Core_IonRatios,Ridge,LOG1P,8,-0.28642675931330475,6.457979813961169,4.124426973585034,-0.024397501823713332
As_num,11,M3_Core_IonRatios,Lasso,LOG1P,8,-0.34845819742301765,6.611848508028551,4.09358710277791,-0.048795003647426664
As_num,11,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.31515542888733283,6.529691925749409,4.084806969632367,0.09759000729485333
As_num,11,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.47563177345835794,6.916607789858031,4.129073384421019,0.14638501094227999
As_num,11,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.41153841991755624,6.7647305437653324,4.045965921275986,0.0
As_num,11,M3_Core_IonRatios,RandomForest,LOG1P,8,-0.09997962816088113,5.971679230617455,3.761689616358484,0.3415650255319867
As_num,11,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.3586955885189884,6.636899374961771,4.308451937982075,-0.12198750911856665
As_num,11,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-0.02239777218318162,5.757236866541283,3.5852015043878835,0.17078251276599335
As_num,11,M4_Core_IonExchange,Ridge,LOG1P,6,-0.31241759528864765,6.522891769947381,4.073964474665775,-0.17078251276599335
As_num,11,M4_Core_IonExchange,Lasso,LOG1P,6,-0.3363568696675012,6.582113634818118,4.053598256864666,-0.09759000729485333
As_num,11,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.32294275468535383,6.548995267202225,4.041075400248212,-0.024397501823713332
As_num,11,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.4951843559547848,6.9622806011611,4.155427816704937,-0.31716752370827334
As_num,11,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.4378785780342962,6.827555784882645,4.093562818595959,-0.048795003647426664
As_num,11,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.44206192725363036,6.837480581812762,4.10212793589795,-0.5611425419454067
As_num,11,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.4573181665088517,6.873553856615895,4.480423048955609,-0.6343350474165467
As_num,11,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-0.5032630115384427,6.981064270093351,4.310639352996524,-0.6504169191178062
As_num,11,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.3616887033203049,6.644205674342095,4.178295931558499,-0.31716752370827334
As_num,11,M5_Core_DepthInteractions,Lasso,LOG1P,7,-0.3703970979664364,6.665417626513907,4.123033759066419,-0.4879500364742666
As_num,11,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-0.35622543375424454,6.63086357605921,4.119499220280884,-0.048795003647426664
As_num,11,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.4545693165093958,6.8670682149815185,4.078014959671658,0.2439750182371333
As_num,11,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-0.44873863265530534,6.853290972117676,4.119975993739039,-0.14638501094227999
As_num,11,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-0.41343772447022986,6.7692801770664675,3.838279394862029,-0.46355253465055324
As_num,11,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.512136324565051,7.001637525034593,4.680603714021178,-0.5855400437691199
As_num,11,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-0.6201333102490139,7.24735485126514,4.724741229544326,-0.4197850785760756
As_num,11,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-0.3100737716805462,6.51706460801741,4.228912855453661,-0.17078251276599335
As_num,11,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.3375798100847711,6.5851246913058885,4.07264304508033,-0.21957751641341997
As_num,11,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.3174986359678025,6.5355062998181035,4.085094243619617,-0.048795003647426664
As_num,11,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.48422521517316874,6.936718221031262,4.1393208868168045,0.14638501094227999
As_num,11,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-0.42934114233390663,6.807256226389608,4.129568741063752,-0.09759000729485333
As_num,11,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-0.24876213612162523,6.362737573963331,4.15975875707225,0.12198750911856665
As_num,11,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-0.4522016913122031,6.861477121778131,4.439329635893401,-0.4147575310031267
As_num,11,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-0.40273289594320016,6.743597507131858,4.385379304749369,-0.21957751641341997
As_num,11,M7_TargetSpecific_Selected,Ridge,LOG1P,9,-0.3036767414305257,6.501133872896589,4.237536584151701,-0.17078251276599335
As_num,11,M7_TargetSpecific_Selected,Lasso,LOG1P,9,-0.33751133309817183,6.584956127432807,4.072520157673264,-0.21957751641341997
As_num,11,M7_TargetSpecific_Selected,ElasticNet,LOG1P,9,-0.3181578584156153,6.537141145406172,4.10951816302446,-0.048795003647426664
As_num,11,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,9,-0.4926421386475748,6.9563592042068025,4.150079096456473,0.14638501094227999
As_num,11,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,9,-0.4201707801946748,6.785384102254023,4.1262769142262465,-0.09759000729485333
As_num,11,M7_TargetSpecific_Selected,RandomForest,LOG1P,9,-0.1726570162351182,6.165803127258477,4.112750894123485,0.2439750182371333
As_num,11,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,9,-0.4122416388382655,6.7664154055109265,4.185161020343628,-0.4147575310031267
As_num,11,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,9,-0.2541045357466645,6.376333441154186,4.392157552608799,-0.07319250547113999
As_num,12,M1_Core,Ridge,LOG1P,5,-0.08138628678831705,9.591904970938408,4.278509544785104,0.13503286943856502
As_num,12,M1_Core,Lasso,LOG1P,5,-0.11071892309209064,9.721124918901143,4.006106213201406,0.12275715403505909
As_num,12,M1_Core,ElasticNet,LOG1P,5,-0.09111753148598956,9.634966420869256,4.061585128142591,0.13503286943856502
As_num,12,M1_Core,SVR_RBF,LOG1P,5,-0.15039373351995744,9.893220578187098,4.025022458450022,0.22096287726310634
As_num,12,M1_Core,HuberRegressor,LOG1P,5,-0.12552786668402494,9.7857150305434,4.184572676847802,0.13503286943856502
As_num,12,M1_Core,RandomForest,LOG1P,5,-0.1405495759238935,9.85080046435972,4.487349850046401,-0.3068928850876477
As_num,12,M1_Core,ExtraTrees,LOG1P,5,-0.1692525629091708,9.973982543087292,4.488272009264019,0.20868716185960046
As_num,12,M1_Core,GradientBoosting,LOG1P,5,-0.1748106593726464,9.997660333133677,4.3816720595376975,-0.09820572322804728
As_num,12,M2_Core_Salinity,Ridge,LOG1P,6,-0.08133047915221359,9.591657460656805,4.277207870994618,0.13503286943856502
As_num,12,M2_Core_Salinity,Lasso,LOG1P,6,-0.11071892309209064,9.721124918901143,4.006106213201406,0.12275715403505909
As_num,12,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.09111753148598956,9.634966420869256,4.061585128142591,0.13503286943856502
As_num,12,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.1439035496168275,9.86527378168121,4.0188707759675095,0.2577900234736241
As_num,12,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.10695029056290473,9.704619178659827,4.410831412383024,-0.20868716185960046
As_num,12,M2_Core_Salinity,RandomForest,LOG1P,6,-0.1373446533272933,9.836950447052425,4.503993756263707,-0.31916860049115364
As_num,12,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.17777857141598052,10.010280860440425,4.600509037292931,0.08593000782454138
As_num,12,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.15560694495404626,9.915611673667158,4.277136708370503,0.04910286161402364
As_num,12,M3_Core_IonRatios,Ridge,LOG1P,8,-0.031538640236123516,9.36822232724205,4.26252561546991,0.2419593019444972
As_num,12,M3_Core_IonRatios,Lasso,LOG1P,8,-0.045582223522353305,9.431777217400292,4.055558399217642,0.32108554625809754
As_num,12,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.03988313830900303,9.406037515892425,4.155724332185058,0.2419593019444972
As_num,12,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.11558115410280068,9.742379054049799,4.130315042331415,-0.036827146210517726
As_num,12,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.027700125362293493,9.350775779451515,4.233205966383121,0.20272265838593007
As_num,12,M3_Core_IonRatios,RandomForest,LOG1P,8,0.04811571108434021,8.999254168085525,4.099513117370928,0.2946171696841418
As_num,12,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.08074676988980078,9.589068291493145,4.343102128849781,0.28234145428063595
As_num,12,M3_Core_IonRatios,GradientBoosting,LOG1P,8,0.04252301329703034,9.025652543655907,4.192087392314718,0.39282289291218914
As_num,12,M4_Core_IonExchange,Ridge,LOG1P,6,-0.03621551964211722,9.389435539548296,4.095320141462651,0.3704833226054972
As_num,12,M4_Core_IonExchange,Lasso,LOG1P,6,-0.06175769734677128,9.504453441131362,4.042936641338513,0.31916860049115364
As_num,12,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.0441215809961073,9.425186980274914,4.080920759761367,0.2840372139975479
As_num,12,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.1265716518102784,9.790251487216999,4.160257610532559,0.11048143863155317
As_num,12,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.09515318404825068,9.652768118771634,4.1189962365514505,0.1728922172158987
As_num,12,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.12593156607781553,9.787469821859645,4.397013474539684,-0.28234145428063595
As_num,12,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.1225836870812893,9.772907809518781,4.381000923483889,0.08593000782454138
As_num,12,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-0.1292823847388347,9.802022958641357,4.089011060989632,0.33144431589465956
As_num,12,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.32252627987437865,10.607586790594361,5.469097793939595,0.28234145428063595
As_num,12,M5_Core_DepthInteractions,Lasso,LOG1P,7,-0.1080221371624821,9.709316474633384,4.191715537839912,0.20868716185960046
As_num,12,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-0.09699650414364314,9.660888288999253,4.29572505476897,0.13503286943856502
As_num,12,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.16044605551479396,9.936350824757906,3.954764529453994,0.31916860049115364
As_num,12,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-0.3319824282341157,10.6454417103333,5.288141346028588,0.4664771853332245
As_num,12,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-0.15109774326365266,9.896247306436965,4.728387289570706,-0.19641144645609457
As_num,12,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.16536038055365698,9.957368117667155,4.516818464093078,-0.23323859266661226
As_num,12,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-0.15865629569913398,9.928685434545871,4.392929235573733,-0.01227571540350591
As_num,12,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-0.2604825250197691,10.355780892422963,5.42573970498045,0.3596692326201985
As_num,12,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.045582223522353305,9.431777217400292,4.055558399217642,0.32108554625809754
As_num,12,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.03181824343684081,9.369491890674087,4.141024821855109,0.34659035143400946
As_num,12,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.11244233700017703,9.728663742540737,4.161055374735551,-0.2577900234736241
As_num,12,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-0.2238564182584084,10.204216712402031,5.265930175317237,-0.012578865135665692
As_num,12,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,0.06312094741826191,8.928041552967837,4.1550934524152385,0.33144431589465956
As_num,12,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-0.08313860231689141,9.599673351517374,4.555536631471961,0.24551430807011818
As_num,12,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,0.114771769957554,8.67844801024962,4.2738968479021135,0.11731971882507411
As_num,12,M7_TargetSpecific_Selected,Ridge,LOG1P,9,-0.22809770328213586,10.221882820851059,5.326067973353965,0.3596692326201985
As_num,12,M7_TargetSpecific_Selected,Lasso,LOG1P,9,-0.045557523352859564,9.431665811588996,4.05578865406644,0.32108554625809754
As_num,12,M7_TargetSpecific_Selected,ElasticNet,LOG1P,9,-0.032283622428708414,9.371604604404075,4.142490729516114,0.34659035143400946
As_num,12,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,9,-0.10618135848144394,9.70124798420629,4.142157249702569,-0.33144431589465956
As_num,12,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,9,-0.3980812335968391,10.906380409753575,5.832028014498995,-0.012578865135665692
As_num,12,M7_TargetSpecific_Selected,RandomForest,LOG1P,9,0.07429569125590418,8.874636652292853,4.278003764719534,0.17186001564908276
As_num,12,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,9,-0.008467602386952766,9.262866692549457,4.2163108430311755,0.23323859266661226
As_num,12,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,9,0.15925789526623768,8.457574602755086,4.213148272959558,0.22846471560672327
As_num,13,M1_Core,Ridge,LOG1P,5,-0.15003867401804682,9.613260208068528,3.9521483305289538,-0.09639253854237599
As_num,13,M1_Core,Lasso,LOG1P,5,-0.09390786685382602,9.375724728255358,3.9074588516309325,0.3132757502627219
As_num,13,M1_Core,ElasticNet,LOG1P,5,-0.10799759241165163,9.435912033613436,3.869442373598357,0.14458880781356398
As_num,13,M1_Core,SVR_RBF,LOG1P,5,-0.17224852071081798,9.705643203544717,3.7294569301315534,-0.14458880781356398
As_num,13,M1_Core,HuberRegressor,LOG1P,5,-0.2044464063890281,9.838031646912885,4.199362455849102,-0.30122668294492494
As_num,13,M1_Core,RandomForest,LOG1P,5,-0.1753741964292883,9.718574121043746,4.424587620511575,-0.5301589619830679
As_num,13,M1_Core,ExtraTrees,LOG1P,5,-0.13221667757119127,9.538481660856446,3.934790986368697,-0.30122668294492494
As_num,13,M1_Core,GradientBoosting,LOG1P,5,-0.18018006314113189,9.738422492029612,4.520714854035004,-0.6280487804878049
As_num,13,M2_Core_Salinity,Ridge,LOG1P,6,-0.15605372839028697,9.638367568178118,3.9384933170748964,-0.18073600976695497
As_num,13,M2_Core_Salinity,Lasso,LOG1P,6,-0.09390786685382602,9.375724728255358,3.9074588516309325,0.3132757502627219
As_num,13,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.10799759241165163,9.435912033613436,3.869442373598357,0.14458880781356398
As_num,13,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.15895915666333238,9.650471682445296,3.769584059995921,-0.048196269271187996
As_num,13,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.2223279962928535,9.910791841641684,4.2694311403842296,-0.5301589619830679
As_num,13,M2_Core_Salinity,RandomForest,LOG1P,6,-0.1782688709087903,9.730534060758767,4.430585774431898,-0.5301589619830679
As_num,13,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.14891868033167377,9.60857801188001,4.053007967639116,-0.168686942449158
As_num,13,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.1802019446970904,9.738512770986038,4.525292225329432,-0.6280487804878049
As_num,13,M3_Core_IonRatios,Ridge,LOG1P,8,-0.15401431759753348,9.629862224899965,4.116411289735711,-0.18073600976695497
As_num,13,M3_Core_IonRatios,Lasso,LOG1P,8,-0.0905323934515323,9.36124820704168,3.877028783944353,0.26507948099153394
As_num,13,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.10245485058680948,9.412280936719903,3.8857503731715948,0.19278507708475198
As_num,13,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.1841456586035064,9.754770106440688,3.7481548949631343,-0.06024533658898498
As_num,13,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.23510327861609093,9.962449029533577,4.280934666459781,-0.168686942449158
As_num,13,M3_Core_IonRatios,RandomForest,LOG1P,8,-0.18908890110810983,9.775109654434443,4.304857789379254,-0.4578645580762859
As_num,13,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.1670486615300295,9.684093136322035,4.147060839014374,0.084343471224579
As_num,13,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-0.18007907876830798,9.738005839708283,3.8613022816165707,-0.5030395416742155
As_num,13,M4_Core_IonExchange,Ridge,LOG1P,6,-0.18460389264018406,9.756657346955892,4.577890903195818,0.036147201953390995
As_num,13,M4_Core_IonExchange,Lasso,LOG1P,6,-0.07751121161670005,9.305192758394075,3.769832264871569,0.686796837114429
As_num,13,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.08935092502947439,9.356175906389437,3.820885298751799,0.24098134635593993
As_num,13,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.17621625446114297,9.722054773515252,3.7335366128953162,-0.19278507708475198
As_num,13,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.20642906665736427,9.846125595255439,4.33625304658624,-0.3494229522161129
As_num,13,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.16070170025446506,9.657723901474938,4.159391936023998,-0.6386005678432409
As_num,13,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.12061666339933264,9.489493074878814,3.9110178557392246,-0.38557015416950396
As_num,13,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-0.15841317690450984,9.648198270624466,4.17937110942032,-0.6788003453917126
As_num,13,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.15725688044039177,9.64338178411244,3.8429036219305526,-0.09639253854237599
As_num,13,M5_Core_DepthInteractions,Lasso,LOG1P,7,-0.09390786685382602,9.375724728255358,3.9074588516309325,0.3132757502627219
As_num,13,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-0.1094305996788969,9.442011939162684,3.8677567741387753,0.14458880781356398
As_num,13,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.15990291678434265,9.654400154333267,3.7202484298608947,0.20483414440254896
As_num,13,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-0.21278815430363562,9.87204095432661,4.013288011601939,-0.15151793423922155
As_num,13,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-0.15966329108966026,9.653402845934961,4.260072167449434,-0.5301589619830679
As_num,13,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.11833321805307229,9.479819923837997,3.892679323706484,0.09639253854237599
As_num,13,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-0.164100965292721,9.671855509199744,4.282300707033528,-0.484857389565509
As_num,13,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-0.18083866288147044,9.741139377435328,4.110538808315295,-0.12049067317796996
As_num,13,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.0905323934515323,9.36124820704168,3.877028783944353,0.26507948099153394
As_num,13,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.10060266049868827,9.40437101557146,3.871345445349993,0.19278507708475198
As_num,13,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.17784380157789648,9.728778720866146,3.7388146633445207,-0.06024533658898498
As_num,13,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-0.22989795995041895,9.941433590352283,4.258409791605148,-0.175760803717497
As_num,13,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-0.19638075625000773,9.805035819610229,4.301909964062366,-0.39761922148730094
As_num,13,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-0.1463862255031556,9.597982521572602,3.8405933279041644,-0.18073600976695497
As_num,13,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-0.20189061675893916,9.827588138624511,4.179327849476272,-0.5301589619830679
As_num,13,M7_TargetSpecific_Selected,Ridge,LOG1P,8,-0.15710297935366402,9.642740536560845,4.1248521595229395,0.036147201953390995
As_num,13,M7_TargetSpecific_Selected,Lasso,LOG1P,8,-0.09060623840307502,9.361565148208363,3.8767664866924214,0.26507948099153394
As_num,13,M7_TargetSpecific_Selected,ElasticNet,LOG1P,8,-0.10141142834262484,9.40782573922634,3.8687563867822594,0.19278507708475198
As_num,13,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,8,-0.1423714742925839,9.581161267408822,3.7154473865295343,0.46991362539408293
As_num,13,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,8,-0.23129431826233393,9.947075467139943,4.317881452132937,-0.1272750647609461
As_num,13,M7_TargetSpecific_Selected,RandomForest,LOG1P,8,-0.18783752615163007,9.769964729034088,4.141521216322315,-0.39761922148730094
As_num,13,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,8,-0.15713757664537975,9.642884694090265,3.9863407106394853,-0.25303041367373696
